"crmid","smcreatorid","smownerid","modifiedby","setype","description","createdtime","modifiedtime","viewedtime","status","version","presence","deleted","smgroupid","source","label"
"12011","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12012","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12013","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12014","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12015","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12016","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12017","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:52","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12018","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12019","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12020","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12021","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12022","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12023","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12024","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12025","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12026","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12027","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12028","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12029","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12030","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12031","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12032","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12033","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12034","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12035","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12036","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12037","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12038","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12039","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12040","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12041","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12042","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12043","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12044","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12045","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12046","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12047","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12048","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12049","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12050","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12051","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12052","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12053","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12054","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12055","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12056","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12057","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12058","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12059","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12060","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12061","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12062","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12063","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12064","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12065","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12066","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12067","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12068","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:53","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12069","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12070","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12071","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12072","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12073","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12074","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12075","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12076","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12077","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12078","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12079","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12080","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12081","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12082","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12083","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12084","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12085","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12086","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12087","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12088","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12089","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12090","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12091","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12092","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12093","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12094","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12095","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12096","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12097","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12098","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12099","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12100","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12101","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12102","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12103","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12104","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12105","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12106","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12107","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12108","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12109","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12110","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12111","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12112","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12113","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12114","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12115","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:54","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12116","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12117","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12118","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12119","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12120","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12121","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12122","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12123","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12124","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12125","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12126","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12127","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12128","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12129","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12130","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12131","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12132","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12133","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12134","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12135","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12136","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12137","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12138","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12139","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12140","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12141","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12142","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12143","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12144","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12145","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12146","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12147","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12148","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12149","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12150","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:55","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12151","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12152","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12153","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12154","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12155","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12156","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12157","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12158","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12159","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12160","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12161","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","企業A"
"12162","1","1","1","Accounts","","2021-05-12 18:33:22","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","TEST CC"
"12163","1","1","1","Accounts","","2021-05-12 18:41:49","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","kuikku kigyou"
"12164","1","1","1","Accounts","","2021-04-27 13:58:28","2021-05-19 18:54:56","NULL","NULL","0","1","0","0","IMPORT","企業A"
